#,dataset_id,min(minimumDepthInMeters),max(maximumDepthInMeters)
1703,"""3c4d7f67-7883-45fa-ba49-3bdd84be01fe""",0.5,15.0
1704,"""76ea62a4-9584-4af9-8256-1dd8bb5c3452""",210.0,3732.0
1705,"""ff4fbad2-4dc2-4eda-804c-d0e1b12eb842""",0.0,3.0
1706,"""38657257-deb3-4b74-aa25-ae740280b455""",0.0,468.0
1707,"""93528b77-d71d-4551-af14-24dcc2504adf""",0.0,7.0
1708,"""5eacd6fb-0eea-416e-a1e4-cc0abb82b688""",1.7,29.6
1709,"""95555305-3513-4daa-816d-6026e1533e07""",1.0,3500.0
1710,"""d9a20f0e-2653-4f02-a1ed-eb90782f6b09""",0.0,3740.0
1711,"""a8a53c97-b62e-4982-89a5-520cfa92ce65""",0.2,3820.0
1712,"""94817e7e-2982-4b41-9db8-62513f2df76a""",2.0,63.0
1713,"""5c2a72c1-092f-4f8b-a573-fd90fd042b29""",0.0,30.0
1714,"""fdc6a428-7596-4795-a4ba-fece4fbee0ee""",1.9,12.9
1715,"""1d94f371-a3e5-4e9a-b48c-f26e864c7621""",8.0,25.0
1716,"""cc082560-acd0-4789-84f2-eb4da0bb20ce""",16.0,78.0
1717,"""d9a55b00-17d0-471b-bd49-6f97c8a08f1f""",14.4,2102.0
1718,"""f70dc53f-b24c-4e6a-817f-7cd08bbe49ad""",1.0,37.5
1719,"""9f57e404-205f-4911-9993-9092b733c378""",25.0,1500.0
1720,"""d62def44-a09a-4327-9e75-0f53615b276a""",0.5,255.0
1721,"""0387adc4-c0b6-4072-b5f2-b819b4cfa30d""",0.0,213.979996
1722,"""1a9a4e57-5a9d-4dfa-af84-900010f64b79""",3.0,6.0
1723,"""664a06a6-addd-4001-9d1f-dd967953f8ba""",0.0,0.0
1724,"""fbe20230-f4f1-48e7-83ee-4cd3ad15a1db""",0.0,5378.0
1725,"""07c1866d-5d2d-47a1-840f-c006e1d13739""",0.0,3500.0
1726,"""2f6a4224-c273-4cad-bd53-db81f1fbd251""",1.4,10.3
1727,"""efb1d61c-6de4-489a-bcb0-3dc17ddc2778""",0.0,6901.0
1728,"""5463caa4-b929-477f-ae6c-7007b6d91baa""",0.0,165.0
1729,"""da0ff4be-c009-483c-9603-c4849b950dc3""",3.0,53.0
1730,"""1e764c93-ace6-4fe0-874b-4bdcd9e0251f""",0.0,3740.0
1731,"""2a26be49-372e-42b0-894c-65ecfedb99cc""",30.0,124.0
1732,"""b2606b6f-f6d0-47ea-8a56-d086b20c60be""",-1.0,37.0
1733,"""d8367698-8a0d-4f69-aaa3-242abf989e17""",0.0,45.0
1734,"""2e407266-3eab-4d5e-94b6-a759c142d0ff""",1.0,40.0
1735,"""53172248-5301-426f-9000-b94636ccce0b""",183.0,2718.0
1736,"""d17e4cae-baf5-4f8b-980f-aa6806f070e2""",0.0,988.0
1737,"""0ca21770-a124-43b5-be93-1039da30f41e""",0.0,3909.0
1738,"""90faff6c-f5fe-4997-bd48-5b4651f5a11f""",10.0,116.0
1739,"""17493494-2170-4e2d-bc37-d1c7334c6521""",27.0,334.0
1740,"""c87cb4d8-0757-442f-9166-fbc0489b9149""",0.0,92.0
1741,"""1d7b68ff-72ec-4a3a-b8e5-0e369c9696a3""",80.0,890.0
1742,"""585d686c-b216-4343-b548-ddc7a9286487""",1.0,36.0
1743,"""8f4a1a8f-d7d1-4566-95f3-babcf1bbd8d9""",1.2,25.5
1744,"""16d92f0c-536c-45e8-9068-c2c0458ee87b""",1.0,100.0
1745,"""333a0cb5-5a6b-4f97-957c-9128270ee540""",0.0,31.4
1746,"""0d4d1d93-df06-4a12-8d03-bd1083864563""",15.0,64.0
1747,"""e8f8c72a-5a67-472a-b5ef-033e98369629""",0.0,0.0
1748,"""573ef83d-6014-405c-b421-7c09505b179a""",0.0,100.0
1749,"""58420107-111e-41f9-bcb7-d8abd65a7c1b""",0.0,25.0
1750,"""58260603-43be-431e-9e8a-cf298245db17""",0.0,15.1
1751,"""d701f5e8-c817-4a17-840b-729510a111ce""",-6.0,0.0
1752,"""bcd1a4f5-c99b-404d-b01a-47e8a5d80e2b""",1.4,31.0
1753,"""ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea""",0.0,10462.030273
1754,"""bc8a1d7f-d394-4cb4-9b32-12f4cf12e930""",2.7,38.0
1755,"""8206a7ff-46fd-434d-82a2-d5b63c8e73ec""",7.3,11.3
1756,"""d69a1913-4536-4e23-ae6b-911c6359cc61""",0.0,20.0
1757,"""183b784c-a1ec-4eea-8bc5-67c93c4f21f6""",8.0,1030.0
1758,"""ac6789a8-aef9-4642-b67a-d4ffb25e8245""",0.0,980.0
1759,"""a571f246-eaa0-42ba-ab57-28b1b8cf3331""",67.699997,5223.0
1760,"""b8439c16-2820-48e9-8ea0-7ccbd71b8805""",1.0,5626.0
1761,"""5a0f9397-f785-41af-9ad0-8cd288b84d18""",56.021999,146.356003
1762,"""39566040-b33b-44f5-ad5a-d0bb8e4e9235""",35.0,51.0
1763,"""af5cffee-635c-42b7-80df-9dbca0143e20""",0.0,75.0
1764,"""36144583-0ec3-43af-8f73-0b2f9407bd65""",0.0,75.0
1765,"""bef38a3a-fc41-4be1-82fa-9aa75ad08b81""",1.0,30.0
1766,"""c8f9d44b-9c51-4a7b-b9b2-598393dc904c""",0.0,180.0
1767,"""779da843-9e8f-41e9-bae3-e8c2ba582530""",1850.0,5413.0
1768,"""e869e06b-df12-491c-b49f-c77c4daa857c""",2.0,47.0
1769,"""663dd815-b795-45d3-95e7-04293f7f0b5e""",3054.0,4888.0
1770,"""f4775120-afcc-4350-9e03-649c978f6070""",0.0,8300.0
1771,"""2a2737f0-caae-4a4f-874f-612cb43ff1bc""",0.0,2500.0
1772,"""43b57b3c-ca35-48c2-8a6a-76d9116def90""",0.0,985.0
1773,"""d568d82f-618b-4e5a-a824-cc0280827d77""",1.0,890.0
1774,"""6e85c8a3-0513-47f3-a380-c67c9e976d84""",0.0,140.0
1775,"""b7735837-9add-4b42-be20-f4d4a2e5bf13""",1.5,1.5
1776,"""a92e38d2-05ee-4a8f-8b1a-8d58fd34317f""",1066.0,5420.0
1777,"""e748c7b0-7bd4-48d5-89bd-dd463131f410""",1.0,11.0
1778,"""3bba3d8c-0f3a-4596-8b4c-245e4d9dc018""",71.0,432.0
1779,"""5771fca9-fc39-4c57-b70c-d9e9dffefaf4""",5562.0,5777.0
1780,"""da77ef95-bff6-43f9-8af8-2a1dfa400ba8""",1.0,28.0
1781,"""2c30e8ee-3068-437c-bf94-499e06cdd4e4""",14.4,145.0
1782,"""7e5277ae-fca3-455c-b2aa-4a0c4f4a7a2e""",0.0,3550.0
1783,"""83187fac-bf9b-477b-a397-bb4a8b5bd101""",13.0,24.0
1784,"""bff60a89-23bb-4f31-9b40-7bbf2bb19b77""",25.0,105.0
1785,"""829267b6-4bd2-408c-a7b8-a246b169f5cc""",0.0,470.0
1786,"""0310154f-f82b-4cd8-9c90-f714569d5667""",0.0,744.0
1787,"""f9a6159e-d03b-45f2-a44a-eafb791e5987""",0.0,2500.0
1788,"""23c8118f-5343-4fca-a09a-de477348e0b2""",7.0,10.0
1789,"""1418786c-0a73-464b-be4b-743a021078bc""",0.0,915.0
1790,"""2c6db58f-ae91-4a17-9f0f-7db28506b94f""",0.0,10807.0
1791,"""9b787218-7138-4ffa-8ba6-36d63d391f8c""",0.0,10234.0
1792,"""e7c86904-aac7-4a17-a895-99a54c430d80""",1.0,3975.0
1793,"""d3f51225-e412-4752-beb9-6ab415bf0c81""",0.0,100.0
1794,"""2b5f9b56-27bf-4000-8f95-3e6e703c6a85""",0.0,4890.0
1795,"""20b7e66f-c7ee-4904-8a4a-308abda5feaa""",4.0,18.0
1796,"""e164a936-41a4-408a-a4ca-1f01c82954c7""",5.2,125.5
1797,"""5c0e6a1c-adce-40ca-88c5-f1dfb1e650f9""",4361.0,4376.0
1798,"""ea742725-fd62-4520-8497-b5571d55efe6""",23.0,23.0
1799,"""daee2323-67e6-4a29-b096-fdd95e2b691b""",0.0,0.0
1800,"""58e9b3ef-bac2-4a72-abec-c959e0f0d914""",190.0,8380.0
1801,"""8603ecb0-e292-4f5d-a24a-0fff93b53770""",0.0,0.0
1802,"""a48b7c69-3182-4b46-ac83-802dea079762""",2.0,15.0
1803,"""2d332d86-1801-4651-8643-706a15f2d5da""",4026.0,4255.0
1804,"""fbfec490-ee3a-404c-80b2-9432345bcb15""",-1.7,47.0
1805,"""33240dba-2900-49e5-af34-fe7464ce98fe""",0.0,75.0
1806,"""85cad20d-d596-482e-bb90-7475de8720d7""",0.0,0.0
1807,"""d18cab20-e851-413c-8ded-ebe899965b1f""",0.3,73.5
1808,"""aaf06c66-d482-41f2-885a-a5f2b3b932c1""",35.0,169.0
1809,"""acf75b45-f320-4a58-a648-fbe2c87dd1be""",0.0,27.0
1810,"""70696afb-3f91-422e-a5a9-b42136a6b644""",17.0,458.0
1811,"""cd691a3e-8f01-4166-8d2e-a084e22c9bec""",0.0,25.0
1812,"""28f447bc-a7e9-4e1d-9568-1660b05f4a4d""",0.0,37.0
1813,"""5cb8ee1b-13f3-4bdb-b187-541777fc7df2""",0.0,0.0
1814,"""c37c6228-542c-45a2-8bef-009ee03672a8""",2500.0,2510.0
1815,"""94ce69e6-6cc8-4f51-a804-8b9268238cdf""",4976.0,5183.0
1816,"""b41e10e2-5717-4bb3-b06a-7840a62aebcc""",0.5,0.5
1817,"""1c0f0c8c-d22c-4710-bcec-07e1fbe87805""",1.5,1.5
1818,"""49f9f9c0-b660-4a1f-9226-ee156bb0f8ee""",10.0,10.0
1819,"""1d236a57-1706-4746-bed9-29ccd4257862""",0.0,0.0
1820,"""9f8121f6-a2ad-49e0-af31-07bea4924a52""",0.0,228.600006
1821,"""2ecb5b5d-bb72-4a69-955c-6477ec86522f""",0.0,2.8
1822,"""36c1ed77-8e1b-4286-b1f0-cf8ddce930f4""",658.0,1129.0
1823,"""d8afbdfc-65d8-4689-91f0-602018b67080""",0.0,230.0
1824,"""6e41986a-678c-498d-ac85-8513dfc952a9""",0.0,3000.0
1825,"""f2e987fc-8516-46e5-9b9e-8c8761e1f997""",5.0,44.0
1826,"""3a96d77d-a1fa-491d-9705-d885fe93a802""",10.0,800.0
1827,"""c53a1d63-0ca7-4481-8607-0b2d01f9f99a""",5.0,448.0
1828,"""7765772f-4817-4cb1-a87a-e5a6a885786a""",0.0,75.0
1829,"""87610c12-3ab0-4746-90ae-3f515a2f4150""",5.0,140.0
1830,"""20078fb0-3f5e-4b1f-94d9-e28efe7d3cde""",0.0,1535.0
1831,"""ea0c1889-1f80-4d1d-80d7-ebec664e972a""",0.0,1630.0
1832,"""5e2c6a71-6a29-47a4-b67f-7faa7ff7218c""",0.0,850.0
1833,"""1e322446-2db5-42ed-87a2-9cc7348ad4b4""",0.0,15.0
1834,"""98400b39-b5f9-4b7a-833c-9e62dfcd1c1e""",57.0,276.0
1835,"""b27cd31d-82b2-4239-b6c9-30f73c312dc8""",0.0,10.0
1836,"""eddee438-1ec9-4e50-83ca-a7ee7bc324cc""",3.0,37.0
1837,"""971187c0-27de-47a2-a8c1-4d284d3f077d""",0.0,45.0
1838,"""ea2e6813-2342-4791-8931-527a6d79de28""",0.0,5.0
1839,"""0d1613cf-7450-4f2b-9850-1859337f5eca""",48.0,77.0
1840,"""924106a6-5edc-4bc9-b0f4-ec5743d2f843""",100.0,100.0
1841,"""a51cf5a2-1b8d-45ec-92ac-250836e80b63""",0.0,12.3
1842,"""f8792cd3-f0b5-42e9-94b8-d42879206527""",19.0,41.0
1843,"""2b047106-47f5-45db-962f-f321924eb25b""",5.0,56.0
1844,"""4e7516a2-e4c3-4301-a418-da55f5d127f1""",0.0,162.0
1845,"""3ce6a98d-9cfa-4157-862f-6244c59e89b9""",0.0,150.0
1846,"""5ecfbf93-d5f7-4b0f-a766-efd2481a7457""",13.5,66.0
1847,"""3143fd54-9026-4d3a-a01b-ea22f91f6623""",0.14,1.09
1848,"""7406cdba-3aa9-4563-a003-64caeec04058""",13.0,52.0
1849,"""f98a08db-b2af-4fb9-8735-1b2af9117742""",0.0,23.6
1850,"""05f29159-ae9e-4d58-b9ed-2d67791e204b""",0.0,0.0
1851,"""bd1a0f89-afb6-45d9-9a33-eb7504f7d76e""",0.0,2995.0
1852,"""d88a91c1-2685-4afa-9a6a-2056310218e2""",5.0,71.0
1853,"""809cd2f2-61a2-4fb8-bb62-295e0db2c6a2""",4.8,1225.0
1854,"""46005357-02b8-4f17-b028-065bfc1cd384""",15.0,71.0
1855,"""688e0dfb-9c19-4a98-b39c-396b9cc2b938""",5.0,71.0
1856,"""20a9662f-75ea-41bb-a9b8-659cc60710c5""",10.0,509.0
1857,"""7b3bf64f-e4c1-48e3-b136-70177ee07fa8""",8.9,62.5
1858,"""43e4c2cc-5886-427f-a4a9-d47d2635d246""",0.0,0.0
1859,"""8af952a7-fbfc-45ea-990d-87ee0a34a804""",0.0,220.0
1860,"""2ff9fccd-c762-4d09-80ad-7403c93241f6""",0.0,4064.0
1861,"""bfe23b3e-fec6-449b-bbce-abd66c46455e""",10.0,120.0
1862,"""f86d4564-e58e-432d-afb7-af8f7a3f44e4""",0.0,300.0
1863,"""ce2d61c9-3b93-4965-ba9f-157503922aae""",0.0,93.0
1864,"""2b43868c-0ddb-4932-b936-53c21fad5abd""",12.0,233.0
1865,"""506723d9-6a80-4d9c-b7fa-5d11ccefea95""",65.0,4700.0
1866,"""a4f58b58-c6fc-4a69-8f58-8f061dcdaf43""",44.0,229.0
1867,"""8de520de-fa3e-4ec1-9846-762af14fee7b""",0.0,0.0
1868,"""24e96d02-8909-4431-bc61-8cf8eadc9b7a""",0.0,38.799999
1869,"""f3fa4dc5-3717-4a09-87d2-1672f1db6a65""",0.0,85.0
1870,"""49c3d2ec-0555-458e-9cb4-929721f6aa26""",1.0,28.0
1871,"""a4573856-73ef-46a3-8848-8bfecaa4aa7b""",0.0,0.5
1872,"""dd02c5c4-8fab-4b6c-8d09-5dea443d5670""",2100.0,3356.0
1873,"""8cc6429c-0226-45bd-88df-ffe6a3047bcd""",0.0,1.0
1874,"""fec85a62-4784-41e3-804f-8f41bd1140b5""",0.0,13.0
1875,"""e2f42da0-3dc1-49b0-8fd2-6bcc08d47925""",8.0,43.0
1876,"""23edb7d9-db57-4898-9a8e-5e866b46de56""",1890.0,2705.0
1877,"""e741dd33-46c6-4afe-a4c4-2abb1d7456e8""",0.0,200.0
1878,"""cc88dadf-56a4-4d09-9b02-77f967204701""",1.0,29.0
1879,"""e2e400f9-29a8-4c04-bc72-f6f5390770cc""",0.0,0.0
1880,"""3306ab73-852e-4d59-aa32-7408cea1fdb5""",3.4,21.6
1881,"""b7003bf3-50e8-417e-a3f0-95c8417d14c7""",5538.0,5642.0
1882,"""75e2a2b6-f58f-4c43-aefd-878cee7865b1""",0.0,1000.0
1883,"""7cbfb757-1233-491c-98a0-ed46f35ba3fc""",0.0,3.0
1884,"""3bc8cc0d-875b-4fdd-bead-bcce8a07ebec""",0.0,0.0
1885,"""601b9550-48f5-403f-903a-e22712a90d7e""",5140.0,5391.0
1886,"""6b4b369b-d1b5-4718-9713-adef99317cb3""",0.0,0.0
1887,"""1cdb4401-902f-4f3d-aaee-50ab0258aa27""",4011.0,4160.0
1888,"""1d67376b-e6be-4aeb-9c69-707d27cc1261""",0.2,0.2
1889,"""6aba8c7d-3f1c-4676-ad08-a6604b58c9c8""",0.0,200.0
1890,"""20c5a1df-f8a1-4963-8b98-e8000de0f8bd""",0.0,100.0
1891,"""391a1608-87a7-4f70-950e-86643643f611""",0.0,0.0
1892,"""c5b41db4-b568-4096-8f98-b74ffd615f37""",256.643341,3402.065918
1893,"""cf2e7bbe-9fe9-4f1f-a71d-e34aedacd0f6""",0.0,353.0
1894,"""9d629feb-ba03-4a83-908c-794d94d30531""",0.0,3304.0
1895,"""c9aaa0e9-8f6c-4553-a014-a857baba0680""",1.0,5.0
1896,"""bc258313-a035-4e4e-b034-8eb7383b89e2""",0.0,200.0
1897,"""c930bc86-a21a-437c-82d0-ad83306303f3""",1.0,5.0
1898,"""6d58ae08-4657-42bc-99fc-61e69278db13""",0.8,73.0
1899,"""46ebed24-de7e-496a-beb2-f97ccfbd6aa5""",0.0,9.0
1900,"""7da0ee6f-32d4-4f9f-a56c-448ab3b5ac04""",0.0,37.0
1901,"""5fbbc3e4-e951-4aa2-a16c-ac9258933d6c""",1.0,89.0
1902,"""2276166e-f74f-48ee-9907-2405d727fbd4""",7.0,18.0
1903,"""4c660b30-0485-4d69-abbd-8f56120de618""",16.0,1226.0
1904,"""537ef2a9-b403-41fe-93da-eba61bc9d5d8""",0.1,40.0
1905,"""4a058eda-7edc-400b-a5a2-49dc8c193412""",0.0,1820.0
1906,"""486e05c5-ad55-4273-956d-5acc1b3f3922""",0.0,4.4
1907,"""13cd2cbd-f6f6-4e2a-94f9-f5ab6f30bb57""",0.0,0.0
1908,"""c393d973-4791-45b8-bb2b-a97879a6b9cb""",0.05,0.5
1909,"""b233ac34-c478-452b-8b25-4a338b39b9ed""",53.0,110.0
1910,"""306f1021-e882-46c2-8561-7bea79eca466""",2.8,19.0
1911,"""10fe54bb-b93b-4f00-bf4c-bd51542614ef""",0.0,5270.0
1912,"""5f9b72c9-8d4c-450d-a63c-b54eeed33538""",0.0,10.0
1913,"""0614bd5f-591b-427f-ae7d-eb89942aca79""",0.0,0.0
1914,"""adaebaa5-073a-4902-b723-b7446195c310""",1.7,20.5
1915,"""7e92433a-d086-4527-ab2b-3af86bcbd083""",0.0,0.0
1916,"""9ec2959d-5dbe-4c63-98b7-d69b3667192a""",0.0,40.0
1917,"""81259676-a365-4407-ba2d-676bd689526b""",0.0,20.0
1918,"""dcb26bfb-e18e-4672-a7ef-07e6f192ed81""",27.0,1055.0
1919,"""fb3fe774-a1e5-45cd-ab4c-398bf7932a7d""",5623.0,5677.0
1920,"""a4acb9be-50da-4837-a71d-020888dd03e4""",0.0,150.0
1921,"""687b6812-dffe-45d0-b45e-a444d737a0eb""",0.0,0.0
1922,"""b78c3265-088f-436f-a968-669f3ef4d8fc""",1.0,25.0
1923,"""a4548e3a-9652-49ae-acca-762c8bfe5f59""",45.0,45.0
1924,"""e043b505-c1af-45dd-a2e7-96571d7b39d0""",0.0,175.356995
1925,"""e36e3421-8bc9-47e2-aa60-7e367a889397""",1691.0,5275.0
1926,"""7e9d478e-16cd-4afa-831e-55c23f7fc723""",0.8,2.0
1927,"""29271d9a-c768-4928-accc-7d61a52185d7""",1.0,5.0
1928,"""380fe998-3ac8-46b1-add1-ec518e043d63""",5047.0,5657.0
1929,"""a6faaccb-211c-4bae-a6dd-719457560572""",3.0,1266.0
1930,"""906061ae-8f7a-427c-ba4b-16f5747ca60a""",0.0,2.0
1931,"""2f211af6-dc5f-41a5-85b4-3503329e067b""",0.0,45.0
1932,"""16163021-c573-4970-8ea4-049819996346""",26.0,42.0
1933,"""feb24502-fbc2-4a79-ba5c-300ad3aeae1a""",1.0,45.0
1934,"""b127535b-5dd2-4748-9c78-0817e51a87a3""",9.0,2200.0
1935,"""8c7e46b0-5c47-45c9-b7de-aedda4092ae6""",0.0,0.0
1936,"""98f8ef97-d914-4baa-bfd8-6299422d0d40""",87.0,1200.0
1937,"""5c3fe655-5c07-402c-a3dc-0c05f0cf3191""",1980.0,5310.0
1938,"""c29f206f-9fd5-451c-b534-251c6238e7bb""",0.0,0.0
1939,"""4783a3be-5bc4-4894-8db0-f846af09d8d8""",0.5,100.0
1940,"""6e529980-7de6-403c-a66a-369d9f8f5db2""",135.0,160.0
1941,"""f86e9fca-0bf1-4deb-ab0a-eac061eefe5b""",0.0,2.0
1942,"""b0b9bb8e-fa46-4781-a355-df9f2ed8be30""",2.0,3.0
1943,"""7f0a659e-9c99-4e8c-be8d-22d23be0afe6""",5.8,14.8
1944,"""bef066c4-4afc-4553-9e99-88285868aba4""",17.0,83.0
1945,"""df70f80f-11c4-44fb-a0d9-5c38fdb168c9""",37.0,3240.0
1946,"""8bdef59c-7d03-4033-afc3-21b46015781c""",10.5,250.5
1947,"""ea84229b-38bc-48ec-8edd-ffda90b93731""",51.0,220.0
1948,"""2c337395-363b-4e88-81b6-c3bab5ee83fe""",0.0,246.0
1949,"""42d73fa5-352d-46f0-9b3d-b95a8649934d""",0.0,0.5
1950,"""2973fc19-d734-4766-9f89-34793549ca03""",0.0,0.0
1951,"""5771dcc0-6676-4bc3-a622-1dac9010876f""",0.0,0.0
1952,"""e593e720-3260-406c-b3d1-7baaf402c5a6""",35.0,575.0
1953,"""0990ac96-8cdd-47ff-b54b-f8f3c5bd4b34""",725.0,1817.0
1954,"""10a356d8-7021-42bd-b4dc-8f9d6db32f0b""",0.0,35.0
1955,"""2cad5558-adfe-48b8-806f-318d2ae20517""",32.0,34.0
1956,"""a6def4bc-5acb-4715-9b91-7d8bf2b1947b""",0.0,0.0
1957,"""93de658a-9e25-47f8-811d-0e6365b0f6d7""",0.0,6.0
1958,"""2786a328-5d83-458d-ba7f-96e055f4432e""",0.0,0.0
1959,"""68e2bb5f-bb60-402d-b25f-7d5829cc9d2e""",0.0,500.0
1960,"""1ef5da48-0a21-4c3c-b795-e46116551761""",0.0,2236.0
1961,"""71ca100f-eeaf-4e22-acbf-5fb766834c7e""",0.5,3.2
1962,"""ac65d488-e078-4c46-ae32-92879d638e25""",0.0,0.0
1963,"""f7389969-2a16-484d-8dfe-ecf1b6f36d4b""",4.0,15.0
1964,"""9812f083-84a3-4709-9e59-610ff7247fe6""",0.2,3179.0
1965,"""54b8e280-f0e8-472e-88b2-a4969e39b5c8""",674.0,1788.0
1966,"""52e86e3a-583f-4218-9c1a-ecd232d165af""",2.5,150.0
1967,"""42e7f007-d4f3-4be8-a4c3-0a51eb2c7ff4""",4860.0,5077.0
1968,"""651931ca-4450-4463-9685-bbe826d62077""",10.0,76.0
1969,"""bba269b5-ecf9-439b-99b0-c928383a48d9""",1311.51001,4521.569824
1970,"""2d66275a-72b3-49cf-bd5d-974a53477f20""",0.0,0.0
1971,"""562af5fe-eb3e-451a-8c1b-fc8165f76da2""",0.0,0.0
1972,"""119099f9-1de1-4f2a-9dc2-d67cb50c521d""",960.0,960.0
1973,"""beee292b-d8b5-43b5-a836-906b92486908""",12.01,24.950001
1974,"""32f5240a-6f3c-4462-b679-55fcac058e4c""",0.0,0.0
1975,"""58480117-eefa-49e7-abee-bad994d9d91b""",0.0,3175.0
1976,"""912fca03-cab5-4325-a878-53b5def88b99""",0.0,800.0
1977,"""8c57c625-6098-4aa2-802a-c8b704c9f171""",0.0,0.0
1978,"""7f2a3db5-5f18-4586-8336-c3ba0a5fb4bd""",0.0,13.0
1979,"""b77019ec-e812-461d-9f32-2de64940dbc5""",5.0,20.0
1980,"""471d3cf0-5c70-4355-9906-19a92774257c""",0.0,10.0
1981,"""0e71ca84-b6a7-4417-a39f-7428e80c33db""",0.0,0.0
1982,"""1f8635f6-ed8f-448a-a611-0655910bf596""",0.0,0.0
1983,"""5545f0fd-9ed0-4a4f-960f-21cd0f6a8502""",0.0,30.0
1984,"""fb7d3788-7747-442c-ab9e-2cfeb4923031""",5.0,7.0
1985,"""2459a8cc-4430-462a-bc01-a6d238aea7ae""",74.0,74.0
1986,"""69043aaf-751b-4bf0-9325-a99e719f4b61""",0.0,9.0
1987,"""a9a3bdc6-209f-4c66-aafd-ce5271cb63b3""",-55.0,1411.0
1988,"""9c2d6787-245d-4661-b052-c14bccfe1c1b""",-32.900002,15.6
1989,"""0912e81c-c5ac-4a53-b719-a9ae6535f895""",0.0,5180.0
1990,"""4fbe4bf5-f90e-4d81-bfe2-8ea1a1fab62f""",0.0,0.0
1991,"""ffb0c701-ecb7-4b25-b511-0a0f6ad5ed54""",0.0,200.0
1992,"""057859e2-3ff2-4f55-950f-62089486a7f7""",37.099998,47.0
1993,"""d9c113a6-44b7-429c-920d-3ee162670c14""",2076.0,5400.0
1994,"""bb359cf9-a325-45ee-a973-10d639498cf1""",3.0,3.0
1995,"""d3bdc700-fcf1-42ee-9587-e38287cf9f46""",-107.0,5.0
1996,"""22db1028-b084-421d-909b-2b6d5aa510a1""",5.0,8.0
1997,"""80e7286d-6d8b-45ea-b279-eff2297752ae""",0.0,135.0
1998,"""29085f95-19fc-40f5-9e8c-4b566bfd240d""",1.0,1.0
1999,"""a9d7a154-28af-41e6-86d8-c4a0421a798c""",0.0,50.0
2000,"""316c7f45-9808-46e9-afb6-3be3ad861eef""",3.0,410.0
2001,"""c5ce6e76-4ad6-4fce-a683-f6bb01c70955""",5552.0,5774.0
2002,"""ec9df3b9-3b2b-4d83-881b-27bcbcd57b95""",0.0,60.0
2003,"""6ec96298-c3de-4767-9467-8ef2e486b5a7""",0.0,4.3
2004,"""1834801f-a3df-4551-a956-c3ea671e62a6""",8.4,28.200001
2005,"""40d3d980-b417-4f0f-a90a-6b98a0093bc4""",0.0,26.0
2006,"""a2df2070-4d05-452c-b971-f561509aa37c""",0.0,27.0
2007,"""5cfef543-d293-45b8-b656-c3628ff34b7c""",0.0,49.0
2008,"""c91bedb0-5fa7-4d3d-80c4-fd4a3bbafdc0""",1.7,29.9
2009,"""b4ac3d44-b4bf-49ef-a6e9-e2c02adff2fa""",2.6,31.1
2010,"""ca01e76e-027b-4c21-aed6-235a3f942535""",17.1,140.0
2011,"""2ac6b17f-3b3a-4e0f-b712-3b640bf79147""",0.0,47.0
2012,"""96ecb20b-c71f-45f6-9679-b00633662aa8""",0.0,175.0
2013,"""926c3278-ca1a-495b-80d0-fbf494f54699""",970.0,2800.0
2014,"""04017518-c9c6-4801-a1c9-8019618c9b0d""",0.0,6.3
2015,"""a3e4bd6a-d99a-4eaf-9aef-d197929bf66b""",1.7,26.1
2016,"""0bae1308-d1f9-4c88-926b-50a16f1b7bde""",0.0,0.0
2017,"""185fe84e-91f7-4f2c-b2ac-115116c7111e""",0.0,387.0
2018,"""f0ffb4eb-0d9e-4bad-a455-9e585e102cf9""",60.23,74.760002
2019,"""ef00fb16-5cb9-40b2-ac95-4d4301bc77e1""",39.0,59.0
2020,"""031dba90-d480-419a-a562-be9a34bc5c49""",0.0,0.0
2021,"""6d44cfeb-de07-4efc-b71b-3d541cb4a413""",12.0,65.0
2022,"""98c3a0e6-ef76-4894-aabb-d7f01a0e7cea""",5.0,4280.0
2023,"""dddc3bc5-2e72-4a09-9310-1bb803a9a6e7""",5.0,71.0
2024,"""49d1b62c-124a-4854-b878-b83de130eb23""",0.0,3550.0
2025,"""89e23fc8-3f61-4480-9de3-358fe6eefe0b""",0.0,10190.0
2026,"""a9703223-de3f-43ac-a717-bc386cbb79fd""",0.0,560.0
2027,"""d19d6c41-ab39-467e-871c-472ae67bbd57""",0.0,175.0
2028,"""1fe0bc91-a326-4fc6-a7c3-4b0cdd2fd9b2""",0.0,165.0
2029,"""574a6f59-d0d6-432d-bb04-bf52c14e3ccd""",34.0,55.0
2030,"""b57da4f6-58ad-4f0b-be57-69fe7c0d8a6c""",0.0,0.0
2031,"""5dc02afb-4626-4da5-a9f7-5f016230a060""",5.0,80.0
2032,"""e59f3fe1-8594-4dc4-81a2-58ddfa2a4026""",150.0,150.0
2033,"""04ec7e46-5d5d-44e7-a3cc-f0915295ae3d""",0.0,25.0
2034,"""0820b10a-5710-4e90-b9ed-a2ad7c7ec742""",0.0,198.0
2035,"""0b42117b-0522-44a9-baea-253fff0771a8""",1.2,29.299999
2036,"""6b9d739c-8150-49ec-ab6c-b8da93ee9dd2""",18.0,258.0
2037,"""41a50544-957c-4193-8bbf-25a25f749e85""",0.1,990.0
2038,"""a96e881a-df75-499f-9057-7a2b85604351""",1.2,24.1
2039,"""15665b20-e5c9-4e3e-9090-a1804c6b9473""",0.0,41.0
